datetime,open,high,low,close,volume
2026-05-04 05:00:00,170.62,169.32,168.41,168.69,95852
2026-05-04 06:00:00,166.69,173.7,167.52,167.89,382940
2026-05-04 07:00:00,167.82,171.22,168.84,168.88,58273
2026-05-04 08:00:00,175.08,175.47,172.32,174.36,497378
2026-05-04 09:00:00,175.72,175.13,173.57,173.95,84178
2026-05-04 10:00:00,172.66,175.3,169.62,173.27,361340
2026-05-04 11:00:00,176.59,182.23,176.03,176.77,261006
2026-05-04 12:00:00,179.94,182.26,179.17,180.83,231888
2026-05-04 13:00:00,185.38,187.27,183.97,184.76,462398
2026-05-04 14:00:00,182.36,184.31,179.68,183.22,161989
2026-05-04 15:00:00,182.86,184.03,181.27,184.02,1471934
2026-05-04 16:00:00,186.34,188.11,183.5,187.0,164919
2026-05-04 17:00:00,190.49,191.09,188.97,190.46,171811
2026-05-04 18:00:00,187.9,190.89,186.0,188.11,462194
2026-05-04 19:00:00,194.28,195.24,191.97,195.1,487153
2026-05-04 20:00:00,193.53,194.12,191.71,193.61,447124
2026-05-04 21:00:00,192.33,195.5,191.53,193.41,367976
2026-05-04 22:00:00,196.08,196.51,194.59,195.27,375759
2026-05-04 23:00:00,194.04,196.07,191.5,193.9,190367
2026-05-05 00:00:00,191.21,195.18,190.17,192.43,252073
2026-05-05 01:00:00,194.04,194.96,192.85,193.93,222455
2026-05-05 02:00:00,192.28,193.11,192.37,192.85,478631
2026-05-05 03:00:00,193.38,194.86,191.79,193.17,273682
2026-05-05 04:00:00,195.17,196.65,189.5,194.06,445889
2026-05-05 05:00:00,192.81,193.36,193.1,193.28,312353
2026-05-05 06:00:00,193.35,194.88,190.9,193.5,261133
2026-05-05 07:00:00,197.04,197.85,196.34,197.22,126131
2026-05-05 08:00:00,195.07,195.6,193.84,195.43,305333
2026-05-05 09:00:00,190.72,191.08,188.44,189.81,303094
2026-05-05 10:00:00,191.93,192.01,188.08,191.16,454996
2026-05-05 11:00:00,190.85,191.25,190.15,190.98,279011
2026-05-05 12:00:00,189.07,191.11,184.7,189.19,142298
2026-05-05 13:00:00,186.29,186.84,185.57,185.82,230404
2026-05-05 14:00:00,187.13,187.4,186.01,186.65,438652
2026-05-05 15:00:00,182.33,183.57,180.47,183.45,209632
2026-05-05 16:00:00,179.49,179.91,176.72,179.77,320509
2026-05-05 17:00:00,176.03,175.87,174.21,175.62,50986
2026-05-05 18:00:00,173.05,174.08,171.98,172.71,228964
2026-05-05 19:00:00,170.33,171.69,168.0,171.07,416736
2026-05-05 20:00:00,167.35,171.38,162.83,168.46,357739
2026-05-05 21:00:00,168.14,171.32,165.01,168.71,129416
2026-05-05 22:00:00,169.0,171.91,169.78,169.83,389452
2026-05-05 23:00:00,169.92,170.02,168.96,169.82,119211
2026-05-06 00:00:00,169.96,171.03,167.05,170.21,858304
2026-05-06 01:00:00,169.6,170.11,167.02,169.5,64329
2026-05-06 02:00:00,167.27,167.56,164.24,167.53,383060
2026-05-06 03:00:00,166.93,167.93,163.9,167.15,285084
2026-05-06 04:00:00,170.0,172.17,168.59,169.96,380386
2026-05-06 05:00:00,168.99,169.89,168.32,168.35,248841
2026-05-06 06:00:00,171.72,173.9,171.57,172.7,417817
2026-05-06 07:00:00,172.92,173.2,169.97,172.76,87429
2026-05-06 08:00:00,170.25,171.98,169.5,169.76,102123
2026-05-06 09:00:00,170.94,171.31,166.86,170.32,123131
2026-05-06 10:00:00,168.04,169.11,168.59,168.68,331573
2026-05-06 11:00:00,172.25,174.02,170.56,172.12,498012
2026-05-06 12:00:00,176.95,178.86,173.89,177.38,136456
2026-05-06 13:00:00,176.2,174.69,171.75,174.57,290544
2026-05-06 14:00:00,174.02,175.33,173.11,174.63,357463
2026-05-06 15:00:00,174.12,176.74,173.14,174.73,429067
2026-05-06 16:00:00,173.9,176.78,175.01,175.18,149819
2026-05-06 17:00:00,177.47,177.09,176.49,176.81,437510
2026-05-06 18:00:00,177.53,178.85,175.5,178.15,337771
2026-05-06 19:00:00,176.88,179.6,172.91,177.56,350583
2026-05-06 20:00:00,183.38,184.35,181.12,183.52,177993
2026-05-06 21:00:00,181.84,186.15,181.54,182.4,69188
2026-05-06 22:00:00,183.4,186.57,183.32,183.79,230489
